NUM_DOCUMENTO_STD	FECHA_CREA	FECHA_FINALIZACION	MES_F	MES_F_1	MES_CREA	MES_CREA_1	ANIO_INGRESO	ASUNTO	D_T	INSTITUCION	RESPUESTA	CUERPO	UNIDAD_ORG
E-085402-2020	11-03-2020 02:42:29 PM	30-06-2020 11:48:29 AM	06	JUNIO     	03	MARZO     	2020	HACEN DE CONOCIMIENTO EL ACTO RESOLUTIVO SOBRE VENCIMIENTO DE AFECTACION EN USO DE VEHICULO. 	75	PCM	SE ATENDIO CON OFICIO N° 0216-2020-MTC/10.05 DIRIGIDO A PRESIDENCIA DEL CONSEJO DE MINISTROS	NULL	OFICINA GENERAL DE ADMINISTRACION
E-084752-2020	11-03-2020 10:11:32 AM	29-07-2020 04:45:45 PM	07	JULIO     	03	MARZO     	2020	TRASLADA SOLICITUD RESPECTO A MEDIOS PROBATORIOS RELACIONADOS A PRESUNTA INVIABILIDAD DE PROYECTO DE CONSTRUCCIÓN DEL AEROPUERTO DE CHINCHERO EN EL DEPARTAMENTO DE CUSCO. REMITE: ALBERTO THORNDIKE ELMORE.	93	DESPACHO PRESIDENCIAL	ATENDIDO, MEDIANTE OFICIO N° 246-2020-MTC/12.08 DEL 16.06.2020 REMITIDO AL CIUDADANO ALBERTO THORNDIKE CON COPIA A LA SUBSECRETARIA DEL DESPACHO PRESIDENCIAL	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093353-2020	20-04-2020 07:54:46 PM	21-05-2020 12:39:15 AM	05	MAYO      	04	ABRIL     	2020	"ASUNTO: TRASLADO PEDIDO DE LA MUNICIPALIDAD DEL DISTRITO DE CASITAS – PROVINCIA CONTRALMIRANTE VILLAR – REGIÓN TUMBES, REFERIDO AL FUNCIONAMIENTO DEL PROYECTO: “SERVICIO DE LA RED BANDA ANCHA DE INTERNET”.
"	22	CONGRESO DE LA REPUBLICA	OFICIO DIRIGIDO AL CR NAPOLEON PUÑO. TRAMITADO A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC EL 20.05.2020	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-083226-2020	10-03-2020 01:11:27 PM	09-06-2020 11:43:32 AM	06	JUNIO     	03	MARZO     	2020	REMITE PROVIDENCIA N° 01, DECLARAR CONSENTIDA LA DISPOSICIÓN FISCAL N° 01 Y ARCHÍVESE (CASO NRO. 2506014508-2020-60-0)	62	MINISTERIO PUBLICO	"NOTIFICACIONES ASIGNADAS AL ÁREA PENAL , CONDUCCIÓN EN ESTADO DE EBRIEDAD (ANEXO 1618)
"	NULL	PROCURADURIA PUBLICA
E-091710-2020	08-04-2020 05:06:52 PM	20-04-2020 01:41:19 PM	04	ABRIL     	04	ABRIL     	2020	CONTRATOS Y GASTOS DE PUBLICIDAD ESTATAL PRIMER TRIMESTRE 2020 	6	PCM	REMITIDO A SG DE ACUERDO A FORMATOS ESTABLECIDOS	NULL	SECRETARIA GENERAL
E-091320-2020	06-04-2020 05:44:40 PM	05-05-2020 02:12:03 PM	05	MAYO      	04	ABRIL     	2020	"CONTROL MÉDICO, ABASTECIMIENTO DE ALIMENTACIÓN EN LAS VÍAS NACIONALES  PARA TRANSPORTISTAS DE CARGA PESADA Y EXONERACIÓN DE PEAJES. 
"	18	CONGRESO DE LA REPUBLICA	DIRIGIDO AL CT SIMEON HURTADO TRAMITADO A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-088371-2020	13-03-2020 01:32:40 PM	27-08-2020 09:39:26 AM	08	AGOSTO    	03	MARZO     	2020	SOLICITA EN UN PLAZO DE 5 DÍAS  PARA REMITIR COPIAS CERTIFICADAS O FEDATEADAS DE DOCUMENTACION.	112	MINISTERIO PUBLICO	ATENDIDO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-081252-2020	09-03-2020 02:02:14 PM	23-10-2020 09:50:06 AM	10	OCTUBRE   	03	MARZO     	2020	FISCALIA PROVINCIAL MIXTA DE NEPEÑA: SOLICITA SE INFORME  SI SE HA EXPEDIDO A FAVOR DE LA MUNICIPALIDAD DISTRITAL DE CACERES DLE PERU -JIMBE PERMISO DE Y LICENCIA PARA EL SERVICIO DE RADIODIFUSION SONORA FM Y OTROS. 	155	MINISTERIO PUBLICO	CON OFICIO 1675-2020-MTC/28.01 (10/08/2020) SE ATENDIO LO SOLICITADO POR LA FISCALIA PROVINCIAL MIXTA DE NEPEÑA. RECEPCIONADO EL 02/10/2020	NULL	DIRECCION GENERAL DE AUTORIZACIONES EN TELECOMUNICACIONES
E-081255-2020	09-03-2020 02:04:21 PM	21-07-2020 01:47:56 AM	07	JULIO     	03	MARZO     	2020	SEGUNDA FISCALIA PROVINCIAL CORPORATIVA DE CAÑETE : SOLICITA SE INFORME SI LAS PERSONAS LUIS ALBERTO GONZALES RAMIREZ Y OTROS CUENTA CON LICENCIA DE CONDUCIR  Y OTROS. 	92	MINISTERIO PUBLICO	NULL	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-081261-2020	09-03-2020 02:07:28 PM	11-03-2020 03:18:32 PM	03	MARZO     	03	MARZO     	2020	FISCALIA PROVINCIAL MIXTA DE NEPEÑA: SOLICITA EN EL PLAZO DE 05 DIAS , EL RECORD DE SANCIONES CONTRA LA MUNICIPALIDAD DISTRITAL DE CACERES DEL PERU-JIMBRE. RELACINADO A LA PRESTACION DE SERVICIO DE RADIODIFUSION SONORA FM Y TELEVISION EN VHF. 	2	MINISTERIO PUBLICO	ATENDIDO CON OFICIO 0261-2020-MTC/29.03 DEL 11/03/2020, REMITIENDO A LA FISCALIA PROVINCIAL MIXTA DE NEPEÑA LA INFORMACION SOLICITADA, ASIMISMO SE REMITIO EL PRESENTE OFICIO AL SR. VICTOR GOMERO, PARA SU RESPECTIVA NOTIIFICACION Y SE ENVIO COPIA DEL CITADO OFICIO A LA DIRECCION GENERAL DE FISCALIZACION Y SANCIONES EN COMUNICACIONES, PARA CONOCIMIENTO Y FINES PERTINENTES. 	NULL	DIRECCION GENERAL DE AUTORIZACIONES EN TELECOMUNICACIONES
E-090817-2020	02-04-2020 04:24:43 PM	17-04-2020 09:35:24 PM	04	ABRIL     	04	ABRIL     	2020	SOLICITA INFORMACIÓN SOBRE  SITUACIÓN ACTUAL DEL TERMINAL PORTUARIO DE LAMBAYEQUE 	9	CONGRESO DE LA REPUBLICA	DIRIGIDO AL CR HUMBERTO ACUÑA	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-091669-2020	08-04-2020 01:51:17 PM	17-04-2020 06:29:18 PM	04	ABRIL     	04	ABRIL     	2020	TRASLADA DOCUMENTACIÓN REMITIDO POR LOS CONCESIONARIOS DEL SISTEMA COSAC (METROPOLITANO).	5	PCM	FUE DERIVADO A LA ATU	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-085707-2020	11-03-2020 04:22:43 PM	30-10-2020 11:43:45 AM	10	OCTUBRE   	03	MARZO     	2020	COMUNICACIÓN DE LA CORPORACIÓN MAYO DENUNCIADO IRREGULARIDADES.	158	PCM	NULL	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093356-2020	20-04-2020 08:09:21 PM	29-04-2020 08:28:15 AM	04	ABRIL     	04	ABRIL     	2020	SOLICITA SE LE INFORME LA SITUACIÓN DE LOS CIUDADANOS QUE A LA FECHA SE ENCUENTREN VARADOS EN TODO EL TERRITORIO NACIONAL, SE LE REMITA EN UN CUADRO EXCEL LA RELACIÓN DE LOS MISMOS CUAL LA DECISIÓN TOMADA RESPECTO ENTRE OTROS. 	7	CONGRESO DE LA REPUBLICA	432-2020-MTC/04 A: GOBIERNO SAN MARTIN; 433-2020-MTC/04 A: GOB. UCAYALI; 434-2020-MTC/04 A: MINISTERIO DE DEFENSA; 435-2020-MTC/04 A: WALTER JESÚS RIVERA GUERRA, CONGRESO; 436-2020-MTC/04 A: INDECI; 437-2020-MTC/04 A: GOB. HUANCAVELICA; 438-2020-MTC/04 A: GOB. HUANUCO; 439-2020-MTC/04 A: GOB. JUNIN.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-094421-2020	27-04-2020 04:49:30 PM	11-05-2020 08:55:02 PM	05	MAYO      	04	ABRIL     	2020	SOLICITUD INFORMACIÓN RESPECTO LA SUSPENSIÓN DEL COBRO DE PEAJES DURANTE LA EMERGENCIA NACIONAL POR EL COVID-19 EN PERÚ.	9	CONGRESO DE LA REPUBLICA	GUILLERMO ALIAGA PAJARES - CONGRESO DE REPUBLICA.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093198-2020	20-04-2020 11:02:38 AM	14-06-2020 08:39:55 PM	06	JUNIO     	04	ABRIL     	2020	"BANDEJA DIGITAL: 1	SOLICITA SE IMPLEMENTEN MEDIDAS EN FAVOR DEL PERSONAL AERONÁUTICO, EN EL MARCO DEL ESTADO DE EMERGENCIA NACIONAL, A CONSECUENCIA DEL COVID-19, ENTRE OTROS.
2	SOLICITA REUBICACIÓN LABORAL EN FAVOR DE LOS EX TRABAJADORES DE LA EMPRESA NACIONAL DEL TRANSPORTE URBANO DEL PERÚ, ENTRE OTROS.
"	38	DESPACHO PRESIDENCIAL	RUBEN SERPA VALDEZ.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093199-2020	20-04-2020 11:06:59 AM	11-05-2020 08:38:27 PM	05	MAYO      	04	ABRIL     	2020	BANDEJA DIGITAL: SOLICITA ASISTENCIA PARA RENOVACIÓN DE AUTORIZACIÓN DEL SERVICIO DE RADIODIFUSIÓN QUE BRINDA SU REPRESENTADA, ENTRE OTROS.	14	DESPACHO PRESIDENCIAL	MARIA NERY CUBAS PEDRAZA - GERENTE DE RADIO CONTINENTAL 99.1 FM - CAJAMARCA	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-092775-2020	16-04-2020 05:50:51 PM	29-04-2020 06:42:36 PM	04	ABRIL     	04	ABRIL     	2020	BANDEJA DIGITAL: REMITE PROPUESTA PARA REACTIVACIÓN ECONÓMICA DE EMISORAS DE RADIODIFUSIÓN A NIVEL NACIONAL, A FIN DE ATENUAR CONSECUENCIAS DEL ESTADO DE EMERGENCIA NACIONAL DEBIDO AL BROTE DEL COVID 19, ENTRE OTROS.	9	DESPACHO PRESIDENCIAL	OFICIO DIRIGIDO ALSEÑOR FREDY MACARIO ZELAYA HERRERA SECRETARIO GENERAL MINISTERIO DEL INTERIOR, TRAMITADO A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC 	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-086379-2020	12-03-2020 10:16:32 AM	28-08-2020 02:54:28 AM	08	AGOSTO    	03	MARZO     	2020	NOTIFICA DISPOSICIÓN N° 01, REFERENTE AL CASO N°3006014504-2020-507-0	114	MINISTERIO PUBLICO	SE HA FINALIZADO LA PRESENTE HOJA DE RUTA, MEDIANTE ESCRITO DE APERSONAMIENTO EN VIRTUD DEL CUAL SE HA SOLICITADO COPIA DE VOUCHER DE PAGO POR CONCEPTO DE REPARACIÓN CIVIL. GUARDA RELACIÓN CON EL LEGAJO PENAL P-12254-2020	NULL	PROCURADURIA PUBLICA
E-091747-2020	08-04-2020 09:23:44 PM	29-08-2020 10:45:18 PM	08	AGOSTO    	04	ABRIL     	2020	"SE TRASLADA EL EXPEDIENTE DEL SEÑOR JOSÉ PEDRO CRUZ LÓPEZ, PRESIDENTE DE LA CONFEDERACIÓN NACIONAL DE EMPRESAS DE
TRANSPORTE PÚBLICO, POR EL CUAL REMITE SUGERENCIAS PARA LA ASIGNACIÓN DE SUBSIDIOS Y ABASTECIMIENTO DE ALIMENTOS DE PRIMERA NECESIDAD, EN EL MARCO DEL ESTADO DE EMERGENCIA NACIONAL POR EL COVID-19, ENTRE OTROS."	95	PCM	NULL	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093956-2020	23-04-2020 06:33:44 PM	04-06-2020 01:30:47 AM	06	JUNIO     	04	ABRIL     	2020	BANDEJA DIGITAL: SE SOLICITA OPINIÓN	29	DESPACHO PRESIDENCIAL	FINALIZAR. EL DOCUMENTO FUE ATENDIDO CON E-093764-2020.	NULL	NULL
E-080641-2020	09-03-2020 10:21:32 AM	18-06-2020 11:08:38 AM	06	JUNIO     	03	MARZO     	2020	CONDUCCIÓN ESTADO DE EBRIEDAD O DROGADICCIÓN/01 ° FISCALIA PROVINCIAL PENAL CORPORATIVA DE HUÁNUCO/CASO N° 2006014501-2020-312-0/INVESTIGADO RAÚL SÁNCHEZ PICÓN 	70	MINISTERIO PUBLICO	"NOTIFICACIONES ASIGNADAS AL ÁREA PENAL , CONDUCCIÓN EN ESTADO DE EBRIEDAD (ANEXO 1618)
"	NULL	PROCURADURIA PUBLICA
E-086993-2020	12-03-2020 02:57:39 PM	NULL	NULL	NULL	03	MARZO     	2020	REQUERIMIENTO DE INFORMACIÓN, SOLICITA REMITIR LA INFORMACIÓN EN COPIAS FEDATEADAS O AUTENTICADAS, EN UN PLAZO DE 3 DÍAS HÁBILES.	186	CONTRALORIA GENERAL DE LA REPUBLICA	SE ACUMULA A LA HOJA DE RUTA PRINCIPAL	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-080894-2020	09-03-2020 11:37:10 AM	17-06-2020 01:09:22 PM	06	JUNIO     	03	MARZO     	2020	NOTIFICA DISPOSICIÓN N° 01-2019, REFERENTE AL CASO N° 3006064501-220-409-0	69	MINISTERIO PUBLICO	"NOTIFICACIONES ASIGNADAS AL ÁREA PENAL , CONDUCCIÓN EN ESTADO DE EBRIEDAD (ANEXO 1618)
"	NULL	PROCURADURIA PUBLICA
E-091259-2020	06-04-2020 12:58:14 PM	20-04-2020 09:35:13 AM	04	ABRIL     	04	ABRIL     	2020	"SOLICITA TOMAR “ACCIONES CON LOS OPERADORES MÓVILES DE INTERNET PARA LA LIBERACIÓN DE PLATAFORMAS TALES COMO
ZOOM, ADOBE CONNECT, HANGOUTS, GOOGLE MEET, SKYPE, ENTRE OTROS, SIN QUE CONSUMAN DATOS”"	8	CONGRESO DE LA REPUBLICA	OFICIO DIRIGIDO AL CR INGA, SE DIO TRAMITE A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC EL 20.04.2020	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-094219-2020	25-04-2020 10:00:22 AM	28-05-2020 11:24:13 AM	05	MAYO      	04	ABRIL     	2020	"BANDEJA DIGITAL: REITERATIVO SOBRE VENCIMIENTO DE PLAZO DE AFECTACIÓN EN USO DE UNIDAD VEHICULAR CON PLACA ÚNICA DE RODAJE EGV -195.
"	22	PCM	SE ATENDIO CON OFICIO N° 0216-2020-MTC/10.05 CON FECHA 13.04.2020	NULL	OFICINA GENERAL DE ADMINISTRACION
E-092082-2020	13-04-2020 02:24:51 PM	15-06-2020 10:56:29 AM	06	JUNIO     	04	ABRIL     	2020	TRASLADA CARTA S/N EN LA QUE  SOLÓRZANO MORÓN, REPRESENTANTE DE AGY MAUVA TRAVEL LAMBAYEQUE, REMITE SUGERENCIAS RELACIONADAS A LA EXTENSIÓN DEL ESTADO DE EMERGENCIA NACIONAL, ENTRE OTROS.	44	PCM	CARMEN MARROU GARCIA - SECRETARIA DE COORDINACION - PRESIDENCIA DEL CONSEJO DE MINISTROS.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-092777-2020	16-04-2020 05:53:43 PM	12-05-2020 11:45:20 PM	05	MAYO      	04	ABRIL     	2020	BANDEJA DIGITAL: SOLICITA IMPLEMENTACIÓN DEL SERVICIO DE INTERNET EN EL DISTRITO DE ELÍAS SOPLÍN VARGAS, SAN MARTÍN, ENTRE OTROS.	17	DESPACHO PRESIDENCIAL	SE TRAMITO A TRAVES DE LA MESA DE PARTES VIRTUAL 	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-091042-2020	03-04-2020 05:48:41 PM	07-04-2020 06:37:30 PM	04	ABRIL     	04	ABRIL     	2020	SE GARANTICE EL SERVICIO DE TRANSPORTE PUBLICO URBANO  EN LIMA Y CALLAO  	2	CONGRESO DE LA REPUBLICA	SE ENVIA HR A: ATU PARA INFORME / EVALUAR / PREPARAR RESPUESTA.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-092598-2020	15-04-2020 08:48:19 PM	06-10-2020 07:35:39 PM	10	OCTUBRE   	04	ABRIL     	2020	REMITE ALGUNAS CONSIDERACIONES Y PREOCUPACIONES SOBRE EL PROYECTO DE LEY 4985/2020-CR QUE SUSPENDE EL COBRO DE PEAJES A NIVEL NACIONAL DURANTE EL ESTADO DE EMERGENCIA.REF. CARTA LIMAEXPRESAGENERAL N° 080-2020	119	PCM	SE FINALIZA CON OFICIO N° 1700-2020-MTC/19	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-094269-2020	26-04-2020 12:09:41 PM	26-05-2020 12:07:21 PM	05	MAYO      	04	ABRIL     	2020	PEDIDO DE INFORMACIÓN SOBRE  CUÁLES SON LOS CRITERIOS QUE VIENE UTILIZANDO SU DESPACHO PARA LA DESIGNACIÓN DE LAS EMPRESAS DE TRANSPORTES, LA RELACIÓN DE LAS MISMAS CON LAS QUE VIENEN TRABAJANDO; ASÍ COMO LOS MONTOS PECUNIARIOS QUE EL GOBIERNO LES VIENE ABONANDO PARA EL TRASLADO DE LAS PERSONAS. 	20	CONGRESO DE LA REPUBLICA	DIRIGIDO AL CR MARCO PICHILINGUE, TRAMITADO A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-094093-2020	24-04-2020 02:51:47 PM	06-05-2020 10:18:56 PM	05	MAYO      	04	ABRIL     	2020	"SOLICITA INFORMAR SOBRE LAS ACCIONES REALIZADAS POR
GOBIERNOS REGIONALES PARA EL TRASLADO HUMANITARIO DE
PERSONAS QUE SE ENCUENTRAN FUERA DE SU DOMICILIO HABITUAL
A CAUSA DE LA EMERGENCIA NACIONAL ORIGINADA POR EL COVID- 19.
"	7	CONGRESO DE LA REPUBLICA	DIRIGIDO AL CONGRESISTA LUIS CARLOS SIMEÓN HURTADO TRAMITADO A TRAVES DE LA MESA DE PARTES DEL MTC 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-094173-2020	24-04-2020 07:38:48 PM	04-05-2020 07:49:18 PM	05	MAYO      	04	ABRIL     	2020	"REMITE EXPEDIENTE N° 20200008825 ""REMITE DOCUMENTO DIRIGIDO AL
PRESIDENTE DE LA REPÚBLICA,
SUSCRITO POR EL SEÑOR LEOPOLDO
CUCHUPOMA ALTAMIRANO GERENTE
DEL GRUPO RADIO CUTERVO E.I.R.L
CAJAMARCA, QUIEN SOLICITA SE
IMPLEMENTEN MEDIDAS
NECESARIAS PARA LA CONTINUIDAD
DE ACTIVIDADES DE LOS MEDIOS DE
COMUNICACIÓN AL INTERIOR DEL
PAÍS, DEBIDO AL ESTADO DE
EMERGENCIA NACIONAL, ENTRE
OTROS"", PARA CONOCIMIENTO Y FINES."	5	PCM	LEOPOLDO CUCHUPOMA ALTAMIRANO - GERENTE - GRUPO RADIO CUTERVO EIRL	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-090725-2020	02-04-2020 10:26:04 AM	01-07-2020 01:40:34 PM	07	JULIO     	04	ABRIL     	2020	SOLICITA ACLARACIÓN O PRECISIÓN QUE PERMITA EL DESARROLLO DE DIVERSAS ACTIVIDADES POR PARTE DE LOS CONCESIONARIOS, CONTRATISTAS Y SERVIDORES EN EÑ MARCO DE LO ESTABLECIDO EN EL DECRETO SUPREMO  Nª 144 -2020-PCM 	60	PCM	SE TOMO CONOCIMIENTO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-091141-2020	04-04-2020 08:53:42 PM	11-05-2020 11:25:57 AM	05	MAYO      	04	ABRIL     	2020	REQUIEREN SERVICIO E TREN ELÉCTRICO LOS DÍAS DOMINGOS 05 Y 12 DE ABRIL DEL AÑO 2020, EN HORAS  DE 5.30 A 09.00 HORAS  A FIN DE GARANTIZAR EL DESPLAZAMIENTO DE PERSONAL QUE LABORA EN DISTINTOS ESTABLECIMIENTOS DE SALUD. 	22	MINISTERIO DE SALUD	OFICIO N° 01616-2020-MTC/19	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-091179-2020	06-04-2020 09:48:14 AM	04-05-2020 06:22:49 PM	05	MAYO      	04	ABRIL     	2020	SOLICITA INFORMACIÓN SOBRE CUALES SON LAS ACCIONES INMEDIATAS QUE SE VIENEN TOMANDO PARA UNA CORRECTA EVALUACIÓN Y MONITORIO DE LA PROPAGACIÓN ANTE UN TERCER CASO CONFIRMADO EN EL DISTRITO DE TRUJILLO LA LIBERTAD. 	17	CONGRESO DE LA REPUBLICA	OFICIO DIRIGIDO AL CR YUPANQUI TRAMITADO A TRAVES DE LA MESA DE PARTES VIRTUAL DEL MTC	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-083094-2020	10-03-2020 12:27:28 PM	10-06-2020 09:15:57 AM	06	JUNIO     	03	MARZO     	2020	REMITE DISPOSICIÓN N° UNO, ABSTENCIÓN DEL EJERCICIO DE LA ACCIÓN PENAL (CASO NRO. 2506014506-2020-81-0)	63	MINISTERIO PUBLICO	"NOTIFICACIONES ASIGNADAS AL ÁREA PENAL , CONDUCCIÓN EN ESTADO DE EBRIEDAD (ANEXO 1618)
"	NULL	PROCURADURIA PUBLICA
E-093435-2020	21-04-2020 12:02:57 PM	04-05-2020 08:01:48 PM	05	MAYO      	04	ABRIL     	2020	TRASLADO DOCUMENTO DEL GREMIO DE EMPRESAS DE TAXIS AREQUIPA.	8	CONGRESO DE LA REPUBLICA	DANIEL OSEDA YUCRA - CONGRESO DE LA REPUBLICA	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-093525-2020	21-04-2020 06:46:31 PM	14-07-2020 12:39:02 PM	07	JULIO     	04	ABRIL     	2020	SUSTENTO DE PROYECTOS COMPLEMENTARIOS A LOS PROYECTOS PRIORIZADOS EN EL PLAN NACIONAL DE INFRAESTRUCTUREA PARA LA COMPETITIVIDAD. 	58	MINISTERIO DE ECONOMIA Y FINANZAS	NULL	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-092496-2020	15-04-2020 01:38:45 PM	05-05-2020 08:38:33 PM	05	MAYO      	04	ABRIL     	2020	SOLICITA TENGA A BIEN FACILITAR EL SERVICIO DEL TEN ELÉCTRICO LOS DÍAS 19 Y 26 DE ABRIL A FIN DE GARANTIZAR EL DESPLAZAMIENTO DEL PERSONAL QUE LABORA EN LOS DISTINTOS ESTABLECIMIENTOS DE SALUD Y EN OTROS SERVICIOS ESPECIALES. 	13	MINISTERIO DE SALUD	"SE CONSIDERÓ EN OFICIO PARA GYM FERROVIAS CONCESIONARIO DE LA LINEA UNO.
LINEA UNO PRESTO SERVICIO LOS DIAS 19 Y 26 DE ABRIL CONFORME LO SOLICITADO POR EL MINSA"	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-092760-2020	16-04-2020 05:12:05 PM	12-05-2020 12:04:36 AM	05	MAYO      	04	ABRIL     	2020	"SOLICITO REMITA INFORME DETALLADO RESPECTO A LA PROBLEMÁTICA PRESENTADA EN SU SECTOR SOBRE LA IMPLEMENTACIÓN DE LA RED NACIONAL DE BANDA ANCHA (RED DORSAL), EN EL TERRITORIO NACIONAL. 
"	17	CONGRESO DE LA REPUBLICA	NULL	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-086304-2020	12-03-2020 09:51:48 AM	28-08-2020 03:30:16 AM	08	AGOSTO    	03	MARZO     	2020	NOTIFICA DISPOSICIÓN N° 01, REFERENTE AL CASO N° 3006014504-2020-506-0	114	MINISTERIO PUBLICO	SE HA FINALIZADO LA PRESENTE HOJA DE RUTA, MEDIANTE ESCRITO DE APERSONAMIENTO EN VIRTUD DEL CUAL, SE HA SOLICITADO COPIAS SIMPLES DE VOUCHER DE PAGO QUE CONTIENE EL PAGO DE LA REPARACIÓN CIVIL EN FAVOR DEL MTC. GUARDA RELACIÓN CON EL LEGAJO PENAL P-16343-2020	NULL	PROCURADURIA PUBLICA
E-086974-2020	12-03-2020 02:49:36 PM	31-07-2020 10:37:52 AM	07	JULIO     	03	MARZO     	2020	REMITE COPIA DEL EXP. 20-0005499 DE HECTOR ALEX QUISPE CHAVARRI, SOLICITA REUBICACION LABORAL DE TRABAJADORES CESADOS IRREGULARMENTE DE LA EMPRESA NACIONAL DE TRANSPORTE URBANO DEL PERU 	94	PCM	SE ATENDERÁ EN FORMA CONJUNTA CON LAS 38 SOLICITUDES DE LOS EX TRABAJADORES DE ENATRUPERU	NULL	SECRETARIA GENERAL
E-086877-2020	12-03-2020 02:01:41 PM	19-08-2020 11:50:19 AM	08	AGOSTO    	03	MARZO     	2020	"PONE EN CONOCIMIENTO LA DESIGNACIÓN AL SR. EDWARS HERMAN COTRINA CHAVEZ SOBRE LA MODIFICACIÓN DE EQUIPO-CONTROL CONCURRENTE AL PAQUETE ""SERVICIO DE MEJORAMIENTO Y REHABILITACION DE LA INFRAESTRCUTURA VIAL PAQUETE 7R TRAMO I:EMP. AR-639-ACOPALLPA-PACCRAPICHA-DV. CUYANCA-HUASICAC (L=15.06 KM) TRAMO 2 EMP. AR-IOO-BELLA UNION (1=16.70 KM) TRAMO 3: EMP. AR-105 (CHUQUIBAMBA)-PACHANA (L=38.19 KM) TRAMO 4: EMP. AR-105-EMP. AR-588-HUASCA (DV. SALAMANCA)-SALAMANCA (L=49.14 KM)."	107	CONTRALORIA GENERAL DE LA REPUBLICA	SE FINALIZA EL DOCUMENTO Y SE TOMA CONOCIMIENTO 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-086647-2020	12-03-2020 12:04:13 PM	03-08-2020 05:04:05 PM	08	AGOSTO    	03	MARZO     	2020	01° FISCALIA PROVINCIAL PENAL CORPORATIVA DE CAJABAMBA: REF: CASO N °1706034501-2019-595-0MATERIA HURTO AGRAVADO. 	95	MINISTERIO PUBLICO	"CON OFICIO N° 0286-2020-MTC/29.03 DEL 31/07/2020, EL MISMO QUE FUE REMITIDO VÍA CORREO ELECTRÓNICO AL SR.. VICTOR GOMERO , PARA SU RESPECTIVA NOTIFICACIÓN FISICA (01/08/2020)
"	NULL	DIRECCION GENERAL DE FISCALIZACIONES Y SANCIONES EN COMUNICACIONES-(NUEVO-ROF)
E-086669-2020	12-03-2020 12:08:50 PM	10-08-2020 10:59:43 AM	08	AGOSTO    	03	MARZO     	2020	02° FISCALIA PROVINCIAL PENAL CORPORATIVA DE CELENDIN: REF CASO N °1706014502-2019-589-0. MATERIA HURTO AGRAVADO ESPECTRO RADIOELECTRICO. 	100	MINISTERIO PUBLICO	SE ATENDIÓ CON EL OFICIO N° 0297-2020-MTC/29.03 DIRIGIDO A LA SEGUNDA FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CELENDÍN, SE REMITE AL SR. VICTOR GOMERO PARA SU NOTIFICACIÓN FISICA ADJUNTANDO LAS COPIAS FEDATEADAS DE LOS INFORMES N° 0089-2019-MTC/29.CGMIC.CM.ECER.CAJAMARCA; 0090-2019-MTC/29.CGMIC.CM.ECER.CAJAMARCA; 106-2019-MTC/29.01.CAJAMARCA.F; 107-2019-MTC/29.01.CAJAMARCA.F Y SUS CORRESPONDIENTES ACTAS (0319-2019; 0320-2019;2199-2019;2200-2019),	NULL	DIRECCION GENERAL DE FISCALIZACIONES Y SANCIONES EN COMUNICACIONES-(NUEVO-ROF)
